Title,SMILES,Category,Actividad
CP-1147,C1=C(Cl)C=CC2=C1C(=NCC(N2CC[S](C3=CC=C(C)C=C3)(=O)=O)=O)C4=CC=CC=C4Cl,CP,1
CP-1148,C1=CC=CC=C1CC(C)NCCC3C2=C(C=CC=C2)SC4=C3C=CC=C4,CP,1
CP-1149,C1=C(OC)C(=CC2=C1[S](OC(C2)C(NC(CC(N(C)C)(C)C)C)=O)(=O)=O)OC,CP,1
CP-1150,C2=C1C(=NSC1=CC=C2)N5CCN(CCCCN3C(CC4(CC3=O)CCCC4)=O)CC5,CP,1
CP-1151,C4=C(N3CCN(CCCCN2C(C1=C(C=CC=C1)NC2=O)=O)CC3)C(=CC=C4)SCCC,CP,1
CP-1152,C5=C2C1=C([NH]C=C1CC4C2=CC(CSC3=NC=CC=C3)CN4C)C=C5,CP,1
CP-1153,C2=C(N1C(SCC1)=N)C(=CC(=C2)Cl)N,CP,1
CP-1154,C1=CC=CC4=C1N(C3CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)C(N4)=S,CP,1
CP-1155,C1=C(F)C=CC2=C1N4C(CN=C2C3=CC=CS3)CN(C)CC4,CP,1
CP-1156,C2=C(C1(C(N(C)C)C=CCC1)C(OCC)=O)C=CC=C2,CP,1
CP-1157,C2=C(OCC1OC(NCC1)=S)C=CC=C2,CP,1
CP-1158,C1=CC(=CC2=C1C(C3=C(N(C)[S]2(=O)=O)C=CC=C3)NCCCCCCC(O)=O)Cl,CP,1
CP-1159,[C@@H]3(CN(CCC=C(C1=C(C=CS1)C)C2=C(C=CS2)C)CCC3)C(O)=O,CP,1
CP-1160,C(C2(C1CCCC=C1)C(NC(=S)NC2=O)=O)C=C,CP,1
CP-1161,C1=CC=CC3=C1C(N(C2C(NC(=O)CC2)=O)C3=O)=O,CP,1
CP-1162,C1=CC=CC2=C1CC3(CC2)NC(=O)NC3=O,CP,1
CP-1163,C3=C(C1=CCN(CCC)CC1)C2=CC(=CC=C2[NH]3)Cl,CP,1
CP-1164,C2=C(C1C(NCCN1)=O)SC=C2,CP,1
CP-1165,[C@@H]2(C3=C([C@H](C1=CC=C(C=C1)F)C2)C=CC(=C3)C(F)(F)F)N4CCN(CCO)CC4,CP,1
CP-1166,C3=C(CN2C1=NC(=NC(=C1CCC2=O)C)C)C=CC(=C3)C4=CC=CC=C4C5=N[NH]N=N5,CP,1
CP-1167,C2=C(C1=NOC(=N1)C)N=C3[N]2C4=C(C(=N3)OC)CCCC4,CP,1
CP-1168,[C@H]13[C@H]([C@H]2C[C@@H]1CC2)C(=O)N(C3=O)CCCCN4CCN(CC4)C5=NC=CC=N5.C(C(O)(C(=O)O)CC(=O)O)C(=O)O,CP,1
CP-1169,C1=CC=CC2=C1C3=C([N]2CC)C(SCC3)(CCN(C)C)C,CP,1
CP-1170,CN(C)CCCN2c1ccccc1C(=Nc3cccnc23)c4ccccc4,CP,1
CP-1171,C4=C(C(N2CCN(CC(C1=CC=C(C(=C1)OC)OC)O)CC2)C3=CC=CC=C3)C=CC=C4,CP,1
CP-1172,C1=NC5=C([N]1CCN4CCC(C2=C[NH]C3=C2C=CC=C3)CC4)C(N(C)C(N5C)=O)=O,CP,1
CP-1173,C1=CC=CC2=C1C(N(CC[S](NC(C)C)(=O)=O)C2=O)=O,CP,1
CP-1174,C1=CC=CC3=C1C(C2=CC=CC=C2)(SC3(C)C)CCCNC,CP,1
CP-1175,O=C3C1C(C2CCC1C2)C(=O)N3C4C(NC(=O)CC4)=O,CP,1
CP-1176,C1=C(C=CC=C1C2=NN(C)C(N2C)=S)F,CP,1
CP-1177,O=C1CCC(=O)N1CC1CCC2CN(CCN2C1)c1ncccn1,CP,1
CP-1178,C1=CC(=CC=C1N2[S](CCCC2)(=O)=O)[S](N)(=O)=O,CP,1
CP-1179,C3=C(N2C(C(C1=CC=CC=C1)CC2=O)=O)C(=CC(=C3)[S](N)(=O)=O)Cl,CP,1
CP-1180,C1=C2C(=CC=C1\C=C\C(C(C)(C)C)O)OCO2,CP,1
CP-1181,C(C1=NC2=C([N]1C)C(N(C)C(N2C)=O)=O)CCN3CCN(C(N(CC)CC)=O)CC3,CP,1
CP-1182,C1=CC=CC2=C1C4(C3=C(OC2)C=CC=C3)OC(CN(C)C)CO4,CP,1
CP-1183,C1=CC=CC=C1N2C4(C(NC2)=O)CCN(CC\C=C(C3=CC=C(F)C=C3)\C)CC4,CP,1
CP-1184,C4=C(N1C3(C(NC1)=O)CCN(CCCOC2=CC=C(C=C2)F)CC3)C=CC=C4,CP,1
CP-1185,[C@]24(C[C@@H]([C@@H](N(C(CC1=CC(=C(Cl)C=C1)Cl)=O)C)CC2)N3CCCC3)CCCO4,CP,1
CP-1186,C1=CC=C(C(=C1C)C(NC2=NOC(=C2)C)=O)C,CP,1
CP-1187,C1=CC(=CC=C1C2(C(CC(C)C)N(C)C)CCC2)Cl,CP,1
CP-1188,C1=CC=NC2=C1C(C3=C2N=CC=C3)(CC4=CC=NC=C4)CC5=CN=CC=C5.O,CP,1
CP-1189,C1=CC=CC3=C1C4=C(C2=C(C=CC=C2)C3)CN(C)CC4,CP,1
CP-1190,C2=C(C1=C(C=CC(=C1)Cl)[N]2C3=CC=C(C=C3)F)C5CCN(CCN4C(NCC4)=O)CC5,CP,1
CP-1191,N#Cc5ccc4Oc1ccccc1C2=C(CCN(CC2)CC3CCCC3)c4c5,CP,1
CP-1192,[C@@H]2(OC1=C(C=CC=C1)CO)O[C@@H]([C@@H](O)[C@@H]([C@H]2O)O)CO,CP,1
CP-1193,CON=C(C#N)C1CN2CCC1CC2,CP,1
CP-1194,C1=CC(=CC=C1C(CCCN3CCC2(C(N(C)C(C2)=O)=O)CC3)=O)F,CP,1
CP-1195,[C@@H]25C(=C[C@@H](CN1CC(NC(C1)=O)=O)CN2C)C3=CC=CC4=C3C(=C[NH]4)C5,CP,1
CP-1196,C1=C(C(=CC=C1C2CNC(C2)=O)OC)OC3CCCC3,CP,1
CP-1197,C3=C(C2C(NC(=O)C1NC(CC1)=O)C2)C=CC=C3,CP,1
CP-1198,C3=C(C2CN1C(CCN=C1C2)=O)C=CC=C3,CP,1
CP-1199,[C@@H]3(N(C1CCC1)C2CCC2)CC4=C(OC3)C(=CC=C4C(=O)N)F,CP,1
CP-1200,C1=CC=CC=C1C2=NCC(NC3=C2[N](N=C3C)CC)=O,CP,1
CP-1201,CC4CN(CCCn2c1ccccc1c3ccccc23)CC(C)N4,CP,1
CP-1202,C2=C([N]1C(=NC(=N1)C(N(C)C)=O)CNC(CN)=O)C(=CC(=C2)Cl)C(C3=C(C=CC=C3)Cl)=O,CP,1
CP-1203,C3(NC(N1C2=C(C(C)(C)C1)C=CC=C2)=O)C[C@@H]4N(C)[C@H](C3)CC4,CP,1
CP-1204,C1=CC(=CC(=C1NC(OCC)=O)N)NCC2=CC=C(C=C2)F,CP,1
CP-1205,C1=CC=CC=C1N(C2(CCN(CCC(OC)=O)CC2)C(OC)=O)C(CC)=O,CP,1
CP-1206,C1=CC(=CC3=C1N(C2=NC(=O)CO2)CCN=C3C4=CC=CC=C4Cl)Cl,CP,1
CP-1207,[C@@H]1(C2=C(CC1)C=CC=C2)NCC#C,CP,1
CP-1208,C1=CC=CC=C1CC2(C3(C(C)(C)C(C2)CC3)C)OCCN(C)C,CP,1
CP-1209,C1=CC=C(C2=C1CC3C(C2)CC(N[S](N(CC)CC)(=O)=O)CN3CCC)O,CP,1
CP-1210,[C@@]45(C1=C(C=CC(=C1)OC(N3CC2=CC=CC=C2CC3)=O)N([C@H]4N(C)CC5)C)C,CP,1
CP-1211,C1=C(C(=C(C(=N1)C)O)CO)CSSCC2=CN=C(C(=C2CO)O)C,CP,1
CP-1212,C2=C(C1=CC=NC=C1)OC3=C2C=CC=C3,CP,1
CP-1213,Oc5ccc4CC2C1CCOCC1(CCN2CC3CC3)c4c5,CP,1
CP-1214,C1=CC=CC2=C1N(C(C3=C(N2)N=CC=C3)=O)CC(N(C)C)C,CP,1
CP-1215,C3=C(C(=C1CCN(C1)CC)C2=CC=CC=C2)C=CC=C3,CP,1
CP-1216,C(C(OC4CC3=CCC2C1C(C(CC1)C(C)=O)(CCC2C3(CC4)C)C)=O)CC(O)=O,CP,1
CP-1217,C1=CC=CC=C1C3(CC2CCCCN2)C(NC(=O)NC3=O)=O,CP,1
CP-1218,[N]14C3=C(C2=C1C=CC(=C2)C)CCCC3NCC4,CP,1
CP-1219,C1=CC=CC=C1C(C2=CC=CC=C2)(CCN4CCC(N3CCCCC3)(C(N)=O)CC4)C#N,CP,1
CP-1220,C1=CC=CC(=C1N2C(=NC3=C(C2=O)C=CC=C3)\C=C\C4=NC=CC=C4)C,CP,1
CP-1221,C1=CC=CC2=C1C3=C(C2)CCOC3(CCN(C)C)C,CP,1
CP-1222,[C@H]12C(C3=C(C[C@@H]1CCN(C2)C)[NH]C(=C3CC)C)=O,CP,1
CP-1223,C2=C(N1CCN(C)CC1)N=NC3=C2N(C4=C(O3)C=CC=C4)C,CP,1
CP-1224,C3=C(C(C1=CC=CC=C1)(C(OCCN2CCCCC2)=O)O)C=CC=C3,CP,1
CP-1225,C2=C(C1=CC=CC=C1)N=C4C(=C2CCC3CCNCC3)C=CC=C4,CP,1
CP-1226,[C@H]2(C(OC1=CC=C(NC(C)=O)C=C1)=O)NC(=O)CC2,CP,1
CP-1227,C3=C(C(N2CCN(CC1=CC=CC=C1)CC2)=O)N=CC=C3,CP,1
CP-1228,C1=CC=CC=C1N2C(C(C(NC2=O)=O)(CC)CC)=O,CP,1
CP-1229,C1(=CC=CC=C1)OC2=CC=CC=C2C(=O)[O-],CP,1
CP-1230,C1=C(C=CC2=C1C3(C)C(C)C(C2)N(CC3)CCC4=CC=CC=C4)O,CP,1
CP-1231,[C@@H]45C(N(CCCCN3CCN(C1=NSC2=C1C=CC=C2)CC3)C([C@@H]4CCCC5)=O)=O,CP,1
CP-1232,C2=C1C(=NC(=CC1=CC=C2)N3CCNCC3)C4=CC=CC=C4,CP,1
CP-1233,CN1CCN(CC1)C3=Nc2ccccc2Sc4nccn34,CP,1
CP-1234,C(C1(COC(C(Cl)(Cl)Cl)OC1)CO)O,CP,1
CP-1235,[C@]135[C@@]4([C@@H](CC2=C1C(=C(C=C2)O)O[C@H]3C(=O)C=C4)N(C)CC5)NCCCCC,CP,1
CP-1236,C4=C(C(CCCN1CCC(CC1)(C2=CC=C(C(=C2)C(F)(F)F)Cl)O)C3=CC=C(C=C3)F)C=CC(=C4)F,CP,1
CP-1237,C1=CC=CC2=C1C(N(C2=O)C3=NC4=C(C=C3)C=CC(=N4)Cl)CC(=O)N6CCC5(OCCO5)CC6,CP,1
CP-1238,[C@@H]3([C@H](COC1=CC=C2C(=C1)OCO2)CNCC3)C4=CC=C(C=C4)F,CP,1
CP-1239,CC1OC(C)OC(O1)C,CP,1
CP-1240,C1=C4C(=CC=C1CN3CCC(NC(NC(C2=CC=CC=C2)=O)=O)CC3)C=CC=C4,CP,1
CP-1241,C3=C(C(NC1C2CCN(C1)CC2)=O)C(=CC(=C3Cl)N)OCC4CC4,CP,1
CP-1242,[C@H]5(CN3CCC(C2=CC1=C(OCO1)C=C2)(CC3)O)CN(C4=CC=C(OC)C=C4)C(O5)=O,CP,1
CP-1243,C1=NC(=C3[N]1C2=C(C=CC=C2)N(C3=O)C(C)C)C4=NOC(=N4)C5CC5,CP,1
CP-1244,C4=C3C(N(C1=CC=C2C(=N1)N=C(Cl)C=C2)C(=O)C3=CC=C4)CC(CCC(C)C)=O,CP,1
CP-1245,[C@H]34C1[C@@H](C2(C(C(=O)CC1)C(=O)C=C2)C)C(O)CC3([C@](O)(CC4)C(OC)=O)C,CP,1
CP-1246,C1=CC=CC=C1C[N+](C(CC2=CC=CC=C2)C)(C)[O-],CP,1
CP-1247,[C@H]2([C@H](CN(CC(C1=CC=C(F)C=C1)=O)CC2)COC4=CC3=C(OCO3)C=C4)C5=CC=C(F)C=C5,CP,1
CP-1248,CNCCC=C3c1ccccc1C2CC2c4ccccc34,CP,1
CP-1249,C1=N[N]3C(=C1C(C2=NC=CC=C2)=O)N=CC=C3C4=CC=NC=C4,CP,1
CP-1250,C1=CC(=CC2=C1C(=NO2)C5CCN(CCC3=C(N=C4N(C3=O)C=CC=C4C)C)CC5)F,CP,1
CP-1251,C1=C(Cl)C=CC3=C1\C(C2=C(C=CC=C2)S3)=C\C4C5CCN(C4)CC5,CP,1
CP-1252,C1=CC=CC2=C1C(C3=C(CC2)C=CC=C3)=NOCCN(C)C,CP,1
CP-1253,[C@@H]3(C1=C(C=C2C(=C1OC)OCO2)CCN3C)[C@@H]5C4=C(C(=C(OC)C=C4)OC)C(O5)=O,CP,1
CP-1254,C1=C[NH]C2=C1C(=NC=N2)NCCCCCCCCC,CP,1
CP-1255,[C@H]12C([C@@](O)(CC1)C#C)(CC[C@H]3C2CCC4=CC5=C(CC34C)C=N[N]5C6=CC=C(F)C=C6)C,CP,1
CP-1256,NC(=N)c1ccc(o1)c2ccccc2N(=O)=O,CP,1
CP-1257,C1=CC=NC=C1C(N2CCOCC2)=O,CP,1
CP-1258,[C@@]127C3=C4C[C@H]([C@@H]1C=C[C@@H]([C@@H]2OC3=C(C=C4)OC(C5=CN=CC=C5)=O)OC(C6=CN=CC=C6)=O)N(C)CC7,CP,1
CP-1259,[C@]125OC(O[C@@]([C@]1(C[C@H](O)[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)(CC5)C(=O)COC(=O)C6=CC=NC=C6)\C=C/C,CP,1
CP-1260,C1=CC(=CC=C1N3CCN(CCC(NC(C2=CC=CN=C2)=O)C)CC3)F,CP,1
CP-1261,C1=CN=CC=C1C(NNCCC(NCC2=CC=CC=C2)=O)=O,CP,1
CP-1262,Fc5ccc4c(CCCN1CCC(CC1)n2c(=O)[nH]c3ccccc23)noc4c5,CP,1
CP-1263,C1=CC=C(C(=C1C)NC(CN2C(CCC2)=O)=O)C,CP,1
CP-1264,C4=C(N3CCN(CCCN1N=C(N(C1=O)CCOC2=CC=CC=C2)CC)CC3)C=CC=C4Cl,CP,1
CP-1265,C1=C2C(=CC=C1)CCC(=C2)CC3=NCNC3,CP,1
CP-1266,[C@@]126C3=C4C[C@H]([C@@]1(CCC([C@@H]2OC3=C(C=C4)O)=C)O)N(CC5CC5)CC6,CP,1
CP-1267,OC1CCC2(O)C3Cc5ccc(O)c6OC1C2(CCN3CC4CCC4)c56,CP,1
CP-1268,[C@]14([C@H]([C@H]3[C@](F)([C@@H](O)C1)[C@@]2(C(=CC(=O)C=C2)CC3)C)C[C@@H]6[C@]4(CC5=CC=CC=C5C6)C(=O)CO)C.O,CP,1
CP-1269,C2=C(C(C[N]1C=CN=C1)=O)C=CC3=CC=CC=C23,CP,1
CP-1270,[C@H]23C1=C(C=C(C(CCCCCC)(C)C)C=C1O)OC([C@@H]2CCC(C3)=O)(C)C,CP,1
CP-1271,C1=C(C(C(CCCCC)C)C)C=C(C2=C1OC(C3=C2CC(C)CC3)(C)C)OC(CCCN4CCCCCC4)=O,CP,1
CP-1272,[C@@]126C3=C4C[C@H]([C@@H]1C=C[C@@H]([C@@H]2OC3=C(C=C4)OCC5=CC=CC=C5)OC(CCCCCCCCCCCCC)=O)N(CC6)C,CP,1
CP-1273,C(N1CCOCC1)CNC2=NNC(C=C2C)=C3C=CC(=O)C=C3,CP,1
CP-1274,[C@@H]13C=C[C@@H]([C@@]2([C@H]1[C@H](OC2=O)OC(NC)=O)C)C3,CP,1
CP-1275,C1=C(Cl)C=CC5=C1N(CCCN4CCC3(N2C(CCCC2)NC3=O)CC4)C6=C(CC5)C=CC=C6,CP,1
CP-1276,C3=C(C2(C(N(CN1CCOCC1)C(C2)=O)=O)C)C=CC=C3,CP,1
CP-1277,[C@@H]45N([C@@H](CC(NC(=O)C1=CN(C2=C(C1=O)C=CC=C2)C3CCCCC3)C4)CC5)C,CP,1
CP-1278,C1(=NC(NC1(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)N,CP,1
CP-1279,C1=C(OC)C=CC2=C1C4=C3[N]2CCN(C3=NCC4)C,CP,1
CP-1280,C1=C(OC)C=CC3=C1C(=CC2=C(C=CC=C2)O3)N4CCN(C)CC4,CP,1
CP-1281,C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCN(CCOC(C4=CC(=C(OC)C(=C4)OC)OC)=O)CC5,CP,1
CP-1282,C2=C(N(CC1=CC=CS1)CCN(C)C)N=CC=C2,CP,1
CP-1283,C1=C(OC)C=CC3=C1C(C2=C(C=CC=C2)S3)(CCCN(C)C)O,CP,1
CP-1284,[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)CC[C@@]4(C(CN5CCN(C)CC5)=O)O)C,CP,1
CP-1285,C1=CC=CC2=C1C(N3C2=NCC3)(C4=CC=C(C=C4)Cl)O,CP,1
CP-1286,C1=CC(=CC2=C1C(=NCC(N2C)CNC(C3=COC=C3)=O)C4=CC=CC=C4)F,CP,1
CP-1287,C2=C(C(C1C(=CC(O1)=O)OC)O)C(=CC=C2)Cl,CP,1
CP-1288,[C@@]123OC4=C(C(C1CN(CC2)C)CC(=O)N3)C=C(Cl)C=C4,CP,1
CP-1289,[C@H]23C1=NN=C([N]1C[C@H]2CCC3)CCN4CCN(CC4)C5=CC=CC(=C5)C(F)(F)F,CP,1
CP-1290,C1=CC(=CC4=C1N2C(=NC(/C2=O)=C\N3CCN(C)CC3)CN=C4C5=C(C=CC=C5)Cl)[N+](=O)[O-],CP,1
CP-1291,C3=C(C1=NC(C(=O)NC2=C1N=C(Cl)C=C2)O)C(=CC=C3)Cl,CP,1
CP-1292,C1=CC=CC2=C1N(C3=C(CC2)C=CC=C3)CCCN(CC(=O)C4=CC=C(Cl)C=C4)C,CP,1
CP-1293,[C@@H]14C(=C[C@H](NC(N(CC)CC)=O)CN1C)C2=CC=CC3=C2C(=C[NH]3)C4,CP,1
CP-1294,C1=CC=CC2=C1C(C(N2C3=CC=CC=C3)=O)(CC4=CC=NC=C4)CC5=CC=NC=C5,CP,1
CP-1295,C5=C(C(CN1C2C4C(CC1)(C3=C(C2)C=CC(=C3)O)CCCC4)=O)C=CC=C5,CP,1
CP-1296,C1=CC=NC(=N1)N3CCN(CCCC[N]2C=C(Cl)C=N2)CC3,CP,1
CP-1297,C1=C(Cl)C=CC2=C1C3(N(CC(=O)N2C)C(C=C(O3)C)=O)C4=CC=CC=C4,CP,1
CP-1298,[C@H]12N(CC[C@](C1C)(C3=C(C2=O)C=CC(=C3)O)C)CC4CC4,CP,1
CP-1299,C1=C(C)ON=C1C(NNCC2=CC=CC=C2)=O,CP,1
CP-1300,C1=CC=CC2=C1[S](=O)(=O)N(C2=O)CCCCN4CCN(C3=NC=CC=N3)CC4,CP,1
CP-1301,C1=CC=CC3=C1C(C2=CC=CC=C2)(C=C3)CCN(C)C,CP,1
CP-1302,C2=C(C1=C(C=CC1)C=C2)OCC3CNCCO3,CP,1
CP-1303,[C@@H]2(C1=CC=CC=C1[C@H](NC)C2)C3=CC=C(Cl)C(=C3)Cl,CP,1
CP-1304,C2=C(N1C(N(CCN(C)C)CC1)=O)C=CC=C2Cl,CP,1
CP-1305,C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCN(CCN4C(N(C)CC4)=O)CC5,CP,1
CP-1306,C1=CC(=CC2=C1C(=NO2)C4CCN(CCCOC3=C(C=C(C(C)=O)C=C3)OC)CC4)F,CP,1
CP-1307,C1=C3C(=CC=C1\C=C\C(N2CCCCC2)=O)OCO3,CP,1
CP-1308,[C@@H]2(OC1=C(C(=CC=C1)C)C)[C@@H](CNCC2)O,CP,1
CP-1309,C1=C(Cl)C=CC2=C1C(=NCC(N2CCOCC3CC3)=O)C4=CC=CC=C4,CP,1
CP-1310,C1=C(O)C=CC2=C1C(=C(C)[N]2CC3=CC=C(OC)C=C3)CCN,CP,1
CP-1311,CC14CCC(=O)C=C1CCC5C3CCC(O)(C(=O)COC(=O)CCC2CCCC2)C3(C)CC(O)C45,CP,1
CP-1312,C3=C2N(C1=CC=CC=C1C=CC2=CC=C3)CCCN4C=CN(CC=C4)CCO,CP,1
CP-1313,C1=CC(=CC4=C1N(C3CCN(CCNC(C2=CC=C(F)C=C2)=O)CC3)C(N4)=O)Cl,CP,1
CP-1314,C1=C(F)C=CC2=C1C3=C([NH]2)CCN(C3)CCCC4=CN=CC=C4,CP,1
CP-1315,C1=CC=NC(=N1)N2CCN(CC2)CCCCN3C(=O)CC(CC3=O)(C)C,CP,1
CP-1316,C1=NC(=C(C2=C1[NH]C3=C2C(=CC=C3)OC4=CC=C(C=C4)Cl)COC)C(OC(C)C)=O,CP,1
CP-1317,O=C2C1=C(CNCC1)ON2,CP,1
CP-1318,C1=NC(=NC(=C1CN(C(=C(SSCC2CCCO2)\CCO)/C)C=O)N)C,CP,1
CP-1319,C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCC(C4C(OCC4)=O)(O)CC5,CP,1
CP-1320,[C@@H]1([P](O)(O)=O)[C@H](C)O1,CP,1
CP-1321,C1=CC=CC=C1[P](C2=CC=CC=C2)(CC(NN)=O)=O,CP,1
CP-1322,[C@H](NC(C3=CC=C(NCC1=NC2=C(N=C1)NC(=NC2=O)N)C=C3)=O)(CCC(O)=O)C(O)=O,CP,1
CP-1323,C1=CC(=CC2=C1[N](C4=C2CN(CCCC(C3=CC=C(C=C3)F)O)CC4)C5=CC=C(F)C=C5)F,CP,1
CP-1324,C1=C(C(F)(F)F)C=CC3=C1N(C2=C(SC=C2)S3)CCCN4CCN(CCO)CC4,CP,1
CP-1325,C1=CC=CC=C1N2C5(C(NC2)=O)CCN(CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC5,CP,1
CP-1326,[C@@H]1(C3=C([C@H](C2=C1C=CC=C2)C)C=CC(=C3)C(F)(F)F)CCCN(C)C,CP,1
CP-1327,C1=C(C(=CC=C1[S](N)(=O)=O)OC)C(NCC3N(CC2=CC=C(F)C=C2)CCC3)=O,CP,1
CP-1328,C1=C4C(=CC(=C1)CN3CCN(C(COC2=CC=C(Cl)C=C2)=O)CC3)OCO4,CP,1
CP-1329,C3=C(C1=NC(=N[N]1C)C2=CC=CN=C2)C(=CC=C3)CO,CP,1
CP-1330,C1=C(C=CC=C1NC(NC2=NC(=O)CN2C)=O)Cl,CP,1
CP-1331,C1=CC=CC=C1C2C(NC(=O)CO2)C,CP,1
CP-1332,C4=C3[NH]C1=C(CCNC1CC2=CC=CC=C2)C3=CC=C4,CP,1
CP-1333,C3=C(C1C(NCC)C2CC1CC2)C=CC=C3,CP,1
CP-1334,C3=C(C1C(N(CCO1)CCOC(C(C2=CC=CC=C2)CC)=O)C)C=CC=C3,CP,1
CP-1335,C1=CC(=CC=C1C(CCCN3CCN(C(OC2CCCCC2)=O)CC3)=O)F,CP,1
CP-1336,C3=C(C2C(COC1=CC=C(OC)C=C1)CN(C)CC2)C=CC=C3,CP,1
CP-1337,[C@H]1(NC(=O)CC1)C(=O)N2CCCCC2,CP,1
CP-1338,C1=C(N=C2[N]1C(=C(CC)C(=N2)OC)C)C3=NOC(=N3)C,CP,1
CP-1339,C1=CC=CC2=C1C3=C(C(=O)N2CCCN(C)C)C=CC=C3,CP,1
CP-1340,C3=C(C2(OC(C1CCCCN1)CO2)CC)C=CC=C3,CP,1
CP-1341,C1=C(C=CC=C1N3CCN(CCCN2C(N(C(=N2)CC)CC)=O)CC3)Cl,CP,1
CP-1342,C2=C1C(OC(=NC1=CC=C2Cl)NCC)(C3=CC=CC=C3)C,CP,1
CP-1343,C1=CC=CC2=C1C(C3=C(N(C)C2=O)C=CC=C3)OCC,CP,1
CP-1344,C1=C(Cl)C=CC3=C1C(C2=CC=CC=C2)SC(=N3)NCC,CP,1
CP-1345,C1=CC=CC3=C1C4=C(C2=C(C=CC=C2)N3C)CCN(CC4)C,CP,1
CP-1346,C3=C(OC2C1(NC(=O)C(O1)C)CCCC2)C=CC=C3Cl,CP,1
CP-1347,[C@@H]1([C@@H]([C@H]2C=C[C@@H]1C2)C(N(CC)CC)=O)C(N(CC)CC)=O,CP,1
CP-1348,C1=CC=CC=C1CN(C2CC2)C(OCC)=O,CP,1
CP-1349,C3=C(N2CCN(CC(COC1=CC(=C(OC)C(=C1)OC)OC)O)CC2)C(=CC=C3)OC,CP,1
CP-1350,C1=C(C2=C(C=C1)OCCO2)N3CCNCC3,CP,1
CP-1351,C1=C(C2=C(C=C1)C=CO2)N5CCN(CC3=CC=C([NH]3)C4=CC=C(C=C4)F)CC5,CP,1
CP-1352,C1=CC(=CC3=C1\C(C2=CC=CC=C2N3)=C/CN(CC)CC)Cl,CP,1
CP-1353,C2=C(N1N=C(C)CC1=O)C=CC=C2,CP,1
CP-1354,[C@H]2(N(C1=CC=C(C(=C1)Cl)Cl)C(CC)=O)[C@@H](CCC2)N(C)C,CP,1
CP-1355,C(N1C(CCC1)=O)C(NNC(CN2C(CCC2)=O)=O)=O,CP,1
CP-1356,C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCC(C(C4=CC=C(F)C=C4)=O)CC5,CP,1
CP-1357,C1=CC=C3C(=C1OC(C2=CC=CS2)CCNC)C=CC=C3,CP,1
CP-1358,C1=CC=CC=C1C2(C(CN(C2=O)CC)CCN3CCOCC3)C4=CC=CC=C4,CP,1
CP-1359,C4=C(CCNC(C12CC3CC(C1)CC(C2)C3)=O)C=CC(=C4O)O,CP,1
CP-1360,C1=C(OC)C(=CC2=C1C(=O)C(C2)CC3CCN(CC3)CC4=CC=CC=C4)OC,CP,1
CP-1361,[C@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)CCC4)C)(OC(CCC)=O)C(C)=O,CP,1
CP-1362,C1=CC=CC2=C1C3(C4=C(CC2N3)C=CC=C4)C,CP,1
CP-1363,C1=C(N=C2[N]1C(=C(CC)C(=N2)OC)C)C(C3=CC=CC=C3)=O,CP,1
CP-1364,O=C2N1C(NC(=O)C1)CC2,CP,1
CP-1365,C1=CC=CC3=C1N(C2=C(C=CC=C2)S3)CC4(CN(C)CC4)C,CP,1
CP-1366,C4=C(C(C1=CC=C(C=C1)F)CCCN3CCN(CCNC2=CC=CC=C2)CC3)C=CC(=C4)F,CP,1
CP-1367,[C@]23([C@@H]1[C@@H](C(=CO[C@H]1OC(=O)CC(C)C)COC(=O)CC(C)C)C[C@@H]2OC(=O)C)OC3,CP,1
CP-1368,[C@@H]1(NCCCC1)[C@@H]2OC(OC2)(C3=CC=CC=C3)C4=CC=CC=C4,CP,1
CP-1369,C3=C(C1N2C(=NC1)NCC2)C=CC=C3,CP,1
CP-1370,[C@@H]3(C1=CC=CC=C1)CN2CCSC2=N3,CP,1
CP-1371,[C@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@H]4C)C)(OC(C5=CC=CO5)=O)C(COC(C)=O)=O,CP,1
CP-1372,C2=C(CC1=CN=C[NH]1)C(=C(C=C2)C)C,CP,1
CP-1373,C3=C(C1=C2C(=NC(=O)CN1O)C=CC(=C2)Cl)C=CC=C3,CP,1
CP-1374,C1=CC(=CC=C1C(C2=NCCN2)(C3=NC=CC=C3)O)Cl,CP,1
CP-1375,C1=CC(=CC=C1C23C(C(=O)NC2=O)C3)Cl,CP,1
CP-1376,C4=C(C(C2C(C1=CC=NC=C1)C2)(C3=CC=CC=C3)O)C=CC=C4,CP,1
